ID,Date,URL,Russian Title,Original Title,Year,Rating1,Rating2,Is Series
"tt0762107","2025-10-31","https://www.kinopoisk.ru/film/252130/","Чак и Ларри: Пожарная свадьба (2007)","I Now Pronounce You Chuck & Larry","2007","8","8","0"
"tt0115783","2025-10-29","https://www.kinopoisk.ru/film/4189/","Пуленепробиваемый (1996)","Bulletproof","1996","6","6","0"
"tt1564367","2025-10-28","https://www.kinopoisk.ru/film/490323/","Притворись моей женой (2011)","Just Go with It","2011","8","8","0"
"tt0280590","2025-10-28","https://www.kinopoisk.ru/film/4186/","Миллионер поневоле (2002)","Mr. Deeds","2002","6","6","0"
"tt0398165","2025-10-28","https://www.kinopoisk.ru/film/77577/","Всё или ничего (2005)","The Longest Yard","2005","7","7","0"
"tt0142342","2025-10-28","https://www.kinopoisk.ru/film/4188/","Большой папа (1999)","Big Daddy","1999","7","7","0"
"tt0305224","2025-10-27","https://www.kinopoisk.ru/film/303/","Управление гневом (2003)","Anger Management","2003","6","6","0"
"tt0343660","2025-10-27","https://www.kinopoisk.ru/film/1794/","50 первых поцелуев (2004)","50 First Dates","2004","7","7","0"
"tt32376165","2025-10-26","https://www.kinopoisk.ru/film/6332958/","Дом из динамита (2025)","A House of Dynamite","2025","6","6","0"
"tt15679400","2025-10-26","https://www.kinopoisk.ru/film/4675164/","Стук в хижине (2023)","Knock at the Cabin","2023","5","5","0"
"tt1440732","2025-10-26","https://www.kinopoisk.ru/film/466849/","Милый друг (2012)","Bel Ami","2012","6","6","0"
"tt9150192","2025-10-25","https://www.kinopoisk.ru/film/5450038/","Мастер (2025)","A Working Man","2025","6","6","0"
"tt13357520","2025-10-25","https://www.kinopoisk.ru/film/5278126/","Главы государств (2025)","Heads of State","2025","6","6","0"
"tt35521922","2025-10-25","https://www.kinopoisk.ru/film/7732051/","Глазами пса (2025)","Good Boy","2025","3","3","0"
"","2025-10-24","https://www.kinopoisk.ru/film/5411536/","Ужасающий 3 (2024)","Terrifier 3","2024","6","","0"
"tt10403420","2025-10-24","https://www.kinopoisk.ru/film/1273140/","Ужасающий 2 (2022)","Terrifier 2","2022","7","7","0"
"tt4281724","2025-10-23","https://www.kinopoisk.ru/film/860537/","Ужасающий (2016)","Terrifier","2016","6","6","0"
"tt31184028","2025-10-23","https://www.kinopoisk.ru/film/7088374/","Одно целое (2025)","Together","2025","5","5","0"
"tt17526714","2025-10-23","https://www.kinopoisk.ru/film/4860213/","Субстанция (2024)","The Substance","2024","7","7","0"
"tt1493274","2025-10-23","https://www.kinopoisk.ru/film/707166/","Пойман с поличным (2025)","Caught Stealing","2025","6","6","0"
"tt18272208","2025-10-08","https://www.kinopoisk.ru/film/4965740/","Тогда. Сейчас. Потом (2024)","Here","2024","7","7","0"
"tt32820897","2025-10-03","https://www.kinopoisk.ru/film/7436042/","Истребитель демонов: Бесконечная крепость (2025)","Kimetsu no Yaiba Movie: Mugen Jou‑hen","2025","7","7","0"
"tt1560747","2025-10-01","https://www.kinopoisk.ru/film/585056/","Мастер (2012)","The Master","2012","7","7","0"
"","2025-09-26","https://www.kinopoisk.ru/film/5001375/","Жить жизнь (сериал, 2023 – ...)","","2023","6","","1"
"tt30852730","2025-09-25","https://www.kinopoisk.ru/film/5437615/","Аутсорс (сериал, 2025)","","2025","7","7","1"
"tt31434030","2025-09-12","https://www.kinopoisk.ru/film/5456450/","Дракула (2025)","Dracula: A Love Tale","2025","8","8","0"
"tt5950044","2025-09-11","https://www.kinopoisk.ru/film/997647/","Супермен (2025)","Superman","2025","6","6","0"
"tt26581740","2025-09-11","https://www.kinopoisk.ru/film/6782779/","Орудия (2025)","Weapons","2025","9","9","0"
"","2025-08-28","https://www.kinopoisk.ru/film/5905715/","Никто 2 (2025)","Nobody 2","2025","5","","0"
"tt16311594","2025-08-23","https://www.kinopoisk.ru/film/5003510/","F1 (2025)","F1","2025","9","9","0"
"tt1907704","2025-08-22","https://www.kinopoisk.ru/film/609808/","Настройщик (2010)","L'accordeur","2010","8","8","0"
"","2025-08-22","https://www.kinopoisk.ru/film/7605663/","Диодорова. Против течения (2024)","","2024","1","","0"
"tt0248667","2025-08-22","https://www.kinopoisk.ru/film/585/","Али (2001)","Ali","2001","7","7","0"
"tt9620288","2025-08-21","https://www.kinopoisk.ru/film/1272469/","Король Ричард (2021)","King Richard","2021","8","8","0"
"tt8009428","2025-08-21","https://www.kinopoisk.ru/film/1437989/","Прорваться в НБА (2022)","Hustle","2022","8","8","0"
"tt31868189","2025-08-21","https://www.kinopoisk.ru/film/5890234/","Счастливчик Гилмор 2 (2025)","Happy Gilmore 2","2025","7","7","0"
"tt0116483","2025-08-21","https://www.kinopoisk.ru/film/3690/","Счастливчик Гилмор (1996)","Happy Gilmore","1996","9","9","0"
"tt10676052","2025-08-21","https://www.kinopoisk.ru/film/1287545/","Фантастическая четвёрка: Первые шаги (2025)","The Fantastic Four: First Steps","2025","7","7","0"
"tt30876483","2025-08-20","https://www.kinopoisk.ru/film/7790096/","Вне юрисдикции (2025)","Exterritorial","2025","5","5","0"
"tt31567422","2025-08-19","https://www.kinopoisk.ru/film/8496239/","Ночь всегда приходит (2025)","Night Always Comes","2025","6","6","0"
"tt31193180","2025-07-31","https://www.kinopoisk.ru/film/5499518/","Грешники (2025)","Sinners","2025","7","7","0"
"","2025-07-22","https://www.kinopoisk.ru/film/5377368/","Беспринципные в Питере (сериал, 2025)","","2025","7","","1"
"tt30027562","2025-07-19","https://www.kinopoisk.ru/film/5394545/","Подслушано в Рыбинске (сериал, 2024)","","2024","7","7","1"
"","2025-07-18","https://www.kinopoisk.ru/film/5463477/","Урок (сериал, 2025)","","2025","7","","1"
"tt18302114","2025-07-09","https://www.kinopoisk.ru/film/4887302/","Ледниковый период: Истории Скрата (мини-сериал, 2022)","Ice Age: Scrat Tales","2022","9","9","1"
"tt13634480","2025-07-09","https://www.kinopoisk.ru/film/4296550/","Ледниковый период: Приключения Бака (2022)","The Ice Age Adventures of Buck Wild","2022","3","3","0"
"tt3416828","2025-07-07","https://www.kinopoisk.ru/film/818145/","Ледниковый период: Столкновение неизбежно (2016)","Ice Age: Collision Course","2016","7","7","0"
"tt30955489","2025-07-03","https://www.kinopoisk.ru/film/5445183/","Дожить до рассвета (2025)","Until Dawn","2025","3","3","0"
"tt13186482","2025-07-03","https://www.kinopoisk.ru/film/1431102/","Муфаса: Король Лев (2024)","Mufasa: The Lion King","2024","7","7","0"
"tt21815562","2025-07-03","https://www.kinopoisk.ru/film/5105864/","Мафиози (2024)","The Alto Knights","2024","5","5","0"
"","2025-07-01","https://www.kinopoisk.ru/film/7484786/","Евгений Чебатков: Человек-слепень (2025)","","2025","7","","0"
"tt9619824","2025-07-01","https://www.kinopoisk.ru/film/4826207/","Пункт назначения: Узы крови (2025)","Final Destination: Bloodlines","2025","7","7","0"
"tt8999762","2025-07-01","https://www.kinopoisk.ru/film/1405331/","Бруталист (2024)","The Brutalist","2024","7","7","0"
"tt10919420","2025-07-01","https://www.kinopoisk.ru/film/1301710/","Игра в кальмара (сериал, 2021 – 2025)","Ojingeo geim","2021","8","8","1"
"tt10638522","2025-06-30","https://www.kinopoisk.ru/film/4948328/","Два, три, демон, приди! (2022)","Talk to Me","2022","7","7","0"
"tt10548174","2025-06-29","https://www.kinopoisk.ru/film/5445182/","28 лет спустя (2025)","28 Years Later","2025","8","8","0"
"tt30253473","2025-06-29","https://www.kinopoisk.ru/film/5446941/","Материалистка (2025)","Materialists","2025","7","7","0"
"tt32246771","2025-06-29","https://www.kinopoisk.ru/film/7239312/","Верни её из мёртвых (2025)","Bring Her Back","2025","9","9","0"
"tt7181546","2025-06-29","https://www.kinopoisk.ru/film/1047492/","Балерина (2025)","Ballerina","2025","8","8","0"
"tt30023782","2025-06-21","https://www.kinopoisk.ru/film/5417362/","Первый номер (сериал, 2024 – ...)","","2024","9","9","1"
"tt11655566","2025-06-20","https://www.kinopoisk.ru/film/1348367/","Лило и Стич (2025)","Lilo & Stitch","2025","7","7","0"
"tt1174954","2025-06-11","https://www.kinopoisk.ru/film/405450/","Обитель зла: Вырождение (2008)","Baiohazâdo: Dijenerêshon","2008","5","5","0"
"tt5776208","2025-06-11","https://www.kinopoisk.ru/film/986509/","Обитель зла: Вендетта (2017)","Baiohazâdo: Vendetta","2017","5","5","0"
"","2025-06-11","https://www.kinopoisk.ru/film/4834157/","Нулевые (сериал, 2022)","","2022","7","","1"
"tt26674627","2025-06-10","https://www.kinopoisk.ru/film/5264310/","Обитель зла: Остров смерти (2023)","Resident Evil: Death Island","2023","6","6","0"
"tt16027074","2025-05-21","https://www.kinopoisk.ru/film/4711938/","Ваш дружелюбный сосед Человек-паук (сериал, 2025 – ...)","Your Friendly Neighborhood Spider‑Man","2025","8","8","1"
"","2025-05-19","https://www.kinopoisk.ru/film/542445/","Турецкий гамбит (мини-сериал, 2006)","","2006","6","","1"
"tt13966962","2025-05-19","https://www.kinopoisk.ru/film/4419591/","Эхо (мини-сериал, 2024)","Echo","2024","5","5","1"
"tt32149847","2025-05-19","https://www.kinopoisk.ru/film/6374012/","Дроп (2025)","Drop","2025","5","5","0"
"tt14123284","2025-05-17","https://www.kinopoisk.ru/film/4412449/","Опустошение (2025)","Havoc","2025","6","6","0"
"tt8688634","2025-05-16","https://www.kinopoisk.ru/film/1174226/","21 мост (2019)","21 Bridges","2019","5","5","0"
"tt33365041","2025-05-16","https://www.kinopoisk.ru/film/6440213/","Туда (2025)","","2025","5","5","0"
"tt8790086","2025-05-15","https://www.kinopoisk.ru/film/1183578/","Крэйвен-охотник (2024)","Kraven the Hunter","2024","6","6","0"
"tt20969586","2025-05-13","https://www.kinopoisk.ru/film/5001443/","Громовержцы* (2025)","Thunderbolts*","2025","9","9","0"
"tt27241551","2025-05-09","https://www.kinopoisk.ru/film/5235968/","Кентавр (2023)","","2023","7","7","0"
"tt13654226","2025-04-25","https://www.kinopoisk.ru/film/5098653/","Ущелье (2024)","The Gorge","2024","6","6","0"
"tt11280740","2025-04-24","https://www.kinopoisk.ru/film/1343318/","Разделение (сериал, 2022 – ...)","Severance","2022","7","7","1"
"tt11291274","2025-04-16","https://www.kinopoisk.ru/film/1345617/","Невыносимая тяжесть огромного таланта (2022)","The Unbearable Weight of Massive Talent","2022","7","7","0"
"tt1981128","2025-04-13","https://www.kinopoisk.ru/film/597129/","Геошторм (2017)","Geostorm","2017","4","4","0"
"tt29603959","2025-04-12","https://www.kinopoisk.ru/film/5496852/","Новокаин (2025)","Novocaine","2025","6","6","0"
"tt14948432","2025-04-10","https://www.kinopoisk.ru/film/4745231/","Миссия: Красный (2024)","Red One","2024","6","6","0"
"tt12299608","2025-04-06","https://www.kinopoisk.ru/film/1320476/","Микки 17 (2025)","Mickey 17","2025","7","7","0"
"tt28015403","2025-04-05","https://www.kinopoisk.ru/film/5942378/","Еретик (2024)","Heretic","2024","7","7","0"
"tt17009348","2025-04-05","https://www.kinopoisk.ru/film/4922959/","Догмен (2023)","Dogman","2023","6","6","0"
"tt4566758","2025-04-03","https://www.kinopoisk.ru/film/918722/","Мулан (2020)","Mulan","2020","6","6","0"
"tt0279967","2025-04-01","https://www.kinopoisk.ru/film/84356/","Мулан 2 (2004)","Mulan II","2004","7","7","0"
"tt14513804","2025-03-28","https://www.kinopoisk.ru/film/4443920/","Капитан Америка: Новый мир (2025)","Captain America: Brave New World","2025","5","5","0"
"","2025-03-14","https://www.kinopoisk.ru/film/6559163/","Переходный возраст (мини-сериал, 2025)","Adolescence","2025","9","","1"
"","2025-03-11","https://www.kinopoisk.ru/film/4707066/","Это всё Агата (мини-сериал, 2024)","Agatha All Along","2024","7","","1"
"tt10676048","2025-03-10","https://www.kinopoisk.ru/film/1287544/","Капитан Марвел 2 (2023)","The Marvels","2023","6","6","0"
"tt29261344","2025-03-10","https://www.kinopoisk.ru/film/5364350/","Красный шелк (2025)","","2025","7","7","0"
"tt13157618","2025-03-01","https://www.kinopoisk.ru/film/1421572/","Секретное вторжение (мини-сериал, 2023)","Secret Invasion","2023","3","3","1"
"tt15435876","2025-02-22","https://www.kinopoisk.ru/film/4635062/","Пингвин (мини-сериал, 2024)","The Penguin","2024","9","9","1"
"tt10933806","2025-01-30","https://www.kinopoisk.ru/film/1231407/","Жуки (сериал, 2019 – ...)","","2019","7","7","1"
"","2025-01-22","https://www.kinopoisk.ru/film/5262390/","Салют! (2022)","","2022","8","","0"
"","2025-01-02","https://www.kinopoisk.ru/film/5627252/","Ёлки 11 (2024)","","2024","5","","0"
"tt21382296","2024-12-19","https://www.kinopoisk.ru/film/5121477/","Ручная кладь (2024)","Carry‑On","2024","6","6","0"
"tt0940657","2024-11-09","https://www.kinopoisk.ru/film/278222/","Артур и месть Урдалака (2009)","Arthur et la vengeance de Maltazard","2009","5","5","0"
"tt0940656","2024-11-09","https://www.kinopoisk.ru/film/278221/","Артур и война двух миров (2010)","Arthur 3: la guerre des deux mondes","2010","5","5","0"
"tt0112461","2024-11-05","https://www.kinopoisk.ru/film/6175/","Дневник баскетболиста (1995)","The Basketball Diaries","1995","6","6","0"
"tt0119008","2024-11-05","https://www.kinopoisk.ru/film/3984/","Донни Браско (1997)","Donnie Brasco","1997","7","7","0"
"tt1302006","2024-11-04","https://www.kinopoisk.ru/film/462305/","Ирландец (2019)","The Irishman","2019","8","8","0"
"tt0142688","2024-11-03","https://www.kinopoisk.ru/film/11637/","Девятые врата (1999)","The Ninth Gate","1999","8","8","0"
"tt11057302","2024-11-02","https://www.kinopoisk.ru/film/1311078/","Мадам Паутина (2024)","Madame Web","2024","3","3","0"
"tt13433802","2024-11-02","https://www.kinopoisk.ru/film/1451347/","Тихое место: День первый (2024)","A Quiet Place: Day One","2024","5","5","0"
"tt7510222","2024-11-01","https://www.kinopoisk.ru/film/1073122/","Гадкий я 4 (2024)","Despicable Me 4","2024","6","6","0"
"tt16366836","2024-11-01","https://www.kinopoisk.ru/film/4766559/","Веном: Последний танец (2024)","Venom: The Last Dance","2024","8","8","0"
"tt28607951","2024-10-20","https://www.kinopoisk.ru/film/5405057/","Анора (2024)","Anora","2024","8","8","0"
