"№","Название","Скидка/Список","ID игры","Платформа","Предзаказ","Обычная цена","Скидка %","Новая цена","Дата окончания","Цены изданий","Рус. озвучка","Рус. текст","Подписки","Ссылка","Дата релиза","Жанр","PEGI"
"1380","The Coma 3: Bloodlines","TOKYO GAME SHOW","PPSA36381","PS4, PS5","Нет","649,00 TL","20%","519,20 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10018797","2026-04-30","Adventure","PEGI_12"
"2524","Kona","TOKYO GAME SHOW","PPSA05383","PS4, PS5","Нет","525,00 TL","85%","78,75 TL","2026-09-24","Kona VR Bundle: 139,80 TL; Kona: 525,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/227161","2021-12-07","Adventure","PEGI_16"
"6394","Egypt City Builder","TOKYO GAME SHOW","CUSA55861","PS4","Нет","649,00 TL","45%","356,95 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10016167","2025-08-28","Casual","PEGI_12"
"3507","Ultros","TOKYO GAME SHOW","PPSA14348","PS4, PS5","Нет","879,00 TL","75%","219,75 TL","2026-09-24","Ultros (PS4 & PS5): 879,00 TL; Deluxe Edition: 1.199,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10003373","2024-02-12","Adventure","PEGI_16"
"6500","Eternal Exodus","TOKYO GAME SHOW","PPSA37008","PS4, PS5","Нет","849,00 TL","25%","636,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/234280","2026-04-11","Role Playing Games","PEGI_7"
"2263","The Legacy of Griselda","TOKYO GAME SHOW","PPSA35248","PS5","Нет","649,00 TL","25%","486,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10018001","2026-02-19","Role Playing Games","PEGI_7"
"1367","WARRIORS ALL-STARS","TOKYO GAME SHOW","CUSA07903","PS4","Нет","2.099,00 TL","80%","419,80 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/227168","2017-09-29","Action","PEGI_12"
"1738","TCG Card Market Simulator","TOKYO GAME SHOW","PPSA31410","PS5","Нет","274,50 TL","60%","182,00 TL","2026-09-24","TCG Card Market Simulator: 274,50 TL; TCG Card Market Simulator: 455,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012498","2025-08-21","Strategy","PEGI_3"
"7056","Goodnight Universe","TOKYO GAME SHOW","PPSA29727","PS5","Нет","849,00 TL","30%","594,30 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10014923","2025-11-11","Adventure","PEGI_12"
"2186","Masters Bowling HD","TOKYO GAME SHOW","PPSA29514","PS5","Нет","349,00 TL","30%","244,30 TL","2026-09-24","Masters Bowling HD: 349,00 TL; Masters Bowling HD: 349,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10014826","2025-04-04","Sport","PEGI_3"
"2268","Scott Pilgrim vs. The World: The Game","TOKYO GAME SHOW","CUSA20078","PS4","Нет","649,00 TL","60%","259,60 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10000698","2021-01-13","Unique","PEGI_12"
"2505","World Cup Soccer 2026","TOKYO GAME SHOW","PPSA29718","PS5","Нет","245,00 TL","30%","171,50 TL","2026-09-24","World Cup Soccer 2026: 245,00 TL; World Cup Soccer 2026: 245,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10014906","2025-04-11","Sport","PEGI_3"
"1358","Top Gun Global War","TOKYO GAME SHOW","PPSA34573","PS5","Нет","849,00 TL","30%","594,30 TL","2026-09-24","Top Gun Global War: 849,00 TL; Top Gun Global War: 849,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10017701","2025-11-28","Simulation","PEGI_12"
"2472","TOSS!","TOKYO GAME SHOW","PPSA16099","PS5","Нет","429,00 TL","70%","128,70 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10008232","2023-09-07","Action","PEGI_3"
"6818","Fossilfuel 2","TOKYO GAME SHOW","PPSA26091","PS5","Нет","699,00 TL","30%","489,30 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012556","2024-11-29","Horror","PEGI_18"
"7879","Laika: Aged Through Blood","TOKYO GAME SHOW","PPSA17775","PS4, PS5","Нет","699,00 TL","75%","174,75 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10008824","2023-12-05","Adventure","PEGI_16"
"5981","DEATH NOTE Killer Within","TOKYO GAME SHOW","PPSA18709","PS4, PS5","Нет","429,00 TL","50%","214,50 TL","2026-09-24","DEATH NOTE Killer Within: 429,00 TL; Special Edition: 849,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10009279","2024-11-05","Strategy","PEGI_12"
"3346","Gangs of Sherwood","TOKYO GAME SHOW","PPSA09255","PS5","Нет","1.049,00 TL","80%","209,80 TL","2026-09-24","Lionheart Edition: 1.399,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10005683","2023-11-30","Action","PEGI_16"
"3176","Mouse Trap - The Board Game","TOKYO GAME SHOW","CUSA44632","PS4","Нет","489,00 TL","70%","146,70 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10008969","2023-10-23","Family","PEGI_3"
"1750","SAMURAI SHODOWN","TOKYO GAME SHOW","CUSA15963","PS4","Нет","2.099,00 TL","85%","262,35 TL","2026-09-24","SAMURAI SHODOWN: 2.099,00 TL; SAMURAI SHODOWN DELUXE EDITION: 2.999,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/234055","2019-06-30","Action","PEGI_16"
"1538","Rookie Boxing","TOKYO GAME SHOW","PPSA26544","PS5","Нет","349,00 TL","30%","244,30 TL","2026-09-24","Rookie Boxing: 349,00 TL; Rookie Boxing: 349,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012918","2024-10-25","Sport","PEGI_12"
"2224","THE KING OF FIGHTERS '98 ULTIMATE MATCH","TOKYO GAME SHOW","CUSA04159","PS4","Нет","649,00 TL","85%","97,35 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/219727","2018-03-20","Fighting","PEGI_12"
"1546","BlazeRush","TOKYO GAME SHOW","CUSA01813","PS4","Нет","349,00 TL","60%","139,60 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/200518","2015-12-14","Arcade","PEGI_7"
"1980","Easy Flight Simulator 2","TOKYO GAME SHOW","PPSA33796","PS5","Нет","429,00 TL","30%","300,30 TL","2026-09-24","Easy Flight Simulator 2: 429,00 TL; Easy Flight Simulator 2: 429,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10017217","2025-10-31","Simulation","PEGI_3"
"3092","Grass Cutting Simulator: Lawn Mowing Care","TOKYO GAME SHOW","CUSA49413","PS4","Нет","455,00 TL","70%","136,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011416","2024-08-08","Family","PEGI_3"
"4067","A Gummy's Life","TOKYO GAME SHOW","PPSA04347","PS4, PS5","Нет","699,00 TL","70%","209,70 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/232894","2021-09-23","Fighting","PEGI_7"
"2244","Enclave HD","TOKYO GAME SHOW","PPSA06844","PS4, PS5","Нет","849,00 TL","60%","339,60 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10003459","2023-12-05","Adventure","PEGI_18"
"997","SAMURAI MAIDEN","TOKYO GAME SHOW","PPSA08900","PS4, PS5","Нет","2.099,00 TL","55%","944,55 TL","2026-09-24","Standard Edition: 2.099,00 TL; Deluxe Edition: 2.619,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10001987","2022-12-07","Action","PEGI_12"
"7794","Kingdom's Return: Time-Eating Fruit and the Ancient Monster","TOKYO GAME SHOW","PPSA34247","PS5","Нет","549,00 TL","25%","411,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10017494","2026-04-22","Action","PEGI_3"
"1662","Defense Grid 2","TOKYO GAME SHOW","CUSA00565","PS4","Нет","629,00 TL","60%","251,60 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/200917","2014-09-30","Strategy","PEGI_12"
"3869","9 Monkeys of Shaolin","TOKYO GAME SHOW","CUSA16644","PS4","Нет","849,00 TL","75%","212,25 TL","2026-09-24","9 Monkeys of Shaolin: 849,00 TL","Да","Да","","https://store.playstation.com/en-tr/concept/232395","2020-10-16","Action","PEGI_12"
"5296","Card-en-Ciel","TOKYO GAME SHOW","PPSA22748","PS5","Нет","769,00 TL","50%","384,50 TL","2026-09-24","Card-en-Ciel: 769,00 TL; Card-en-Ciel: 769,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10010876","2024-10-23","Role Playing Games","PEGI_12"
"2483","BloodRayne Betrayal: Fresh Bites","TOKYO GAME SHOW","PPSA03365","PS4, PS5","Нет","849,00 TL","60%","339,60 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10002331","2021-09-09","Fighting","PEGI_16"
"2743","Emily Wants to Play","TOKYO GAME SHOW","CUSA06672","PS4","Нет","257,00 TL","50%","128,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/217065","2016-10-25","Action","PEGI_12"
"2247","Five Dates","TOKYO GAME SHOW","PPSA15899","PS4, PS5","Нет","529,00 TL","60%","211,60 TL","2026-09-24","Love FMV: 350,00 TL; Five Dates: 529,00 TL; FMV Comedy Bundle: 1.031,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10001740","2023-05-29","Adventure","PEGI_16"
"7981","Lil' Guardsman","TOKYO GAME SHOW","PPSA15881","PS4, PS5","Нет","699,00 TL","75%","174,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10004939","2024-01-23","Unique","PEGI_12"
"4959","Bibi & Tina – New adventures with horses","TOKYO GAME SHOW","PPSA04955","PS5","Нет","699,00 TL","40%","419,40 TL","2026-09-24","Bibi & Tina – New adventures with horses: 699,00 TL; Bibi & Tina – New adventures with horses: 699,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10003639","2022-04-14","Family","PEGI_3"
"2822","Punch Club","TOKYO GAME SHOW","CUSA05472","PS4","Нет","349,00 TL","75%","87,25 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/221770","2017-03-30","Strategy","PEGI_12"
"4877","Baseball Dreams VR","TOKYO GAME SHOW","PPSA25024","PS5","Нет","1.079,00 TL","40%","647,40 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012013","2025-10-28","Sport","PEGI_3"
"1097","The Last Camp","TOKYO GAME SHOW","PPSA26287","PS5","Нет","1.079,00 TL","30%","755,30 TL","2026-09-24","The Last Camp: 1.079,00 TL; Ultimate Edition: 1.299,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012732","2025-07-11","Shooter","PEGI_16"
"2932","Windbound","TOKYO GAME SHOW","CUSA17774","PS4","Нет","699,00 TL","85%","104,85 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/235103","2020-09-10","Adventure","PEGI_12"
"3231","Easy Flight Simulator","TOKYO GAME SHOW","CUSA45118","PS4","Нет","175,00 TL","30%","122,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10009168","2023-08-18","Simulation","PEGI_3"
"2971","Treasure Hunter Simulator","TOKYO GAME SHOW","CUSA26876","PS4","Нет","349,00 TL","65%","122,15 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10002433","2021-07-01","Simulator","PEGI_3"
"1260","Not For Broadcast","TOKYO GAME SHOW","CUSA30757","PS4","Нет","875,00 TL","75%","218,75 TL","2026-09-24","Standard Edition: 875,00 TL; Complete Edition: 1.399,00 TL","Да","Да","","https://store.playstation.com/en-tr/concept/10003940","2023-03-23","Simulation","PEGI_18"
"1260","Not For Broadcast","TOKYO GAME SHOW","CUSA30757","PS4","Нет","875,00 TL","75%","218,75 TL","2026-09-24","Standard Edition: 875,00 TL; Complete Edition: 1.399,00 TL","Да","Да","","https://store.playstation.com/en-tr/concept/10003940","2023-03-23","Simulation","PEGI_18"
"6057","Desert Storm War FPS","TOKYO GAME SHOW","PPSA36261","PS5","Нет","687,00 TL","30%","480,90 TL","2026-09-24","Desert Storm War FPS: 687,00 TL; Desert Storm War FPS: 687,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10018716","2026-02-27","Action","PEGI_16"
"4865","Barista Simulator","TOKYO GAME SHOW","PPSA24296","PS5","Нет","849,00 TL","70%","254,70 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10011654","2025-03-19","Simulation","PEGI_12"
"3836","34 Sports Games","TOKYO GAME SHOW","PPSA21712","PS4, PS5","Нет","1.299,00 TL","70%","389,70 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10010460","2024-06-28","Sport","PEGI_7"
"1252","Felix the Cat","TOKYO GAME SHOW","PPSA19226","PS4, PS5","Нет","879,00 TL","50%","439,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10009450","2024-03-27","Action","PEGI_3"
"5980","Deathsmiles I･II","TOKYO GAME SHOW","CUSA30026","PS4","Нет","1.749,00 TL","40%","1.049,40 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10000616","2021-12-15","Shooter","PEGI_12"
"1843","Bridge Constructor Studio","TOKYO GAME SHOW","PPSA28582","PS4, PS5","Нет","515,00 TL","50%","257,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10014245","2025-07-17","Puzzle","PEGI_3"
"7862","Labyrinth","TOKYO GAME SHOW","PPSA15298","PS5","Нет","699,00 TL","50%","349,50 TL","2026-09-24","Labyrinth: 699,00 TL; Junior Labyrinth: 429,00 TL; Labyrinth: 699,00 TL; Junior Labyrinth: 429,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10007938","2023-09-13","Casual","PEGI_3"
"6070","Devil Jam","TOKYO GAME SHOW","PPSA33636","PS5","Нет","343,00 TL","40%","205,80 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10017129","2026-03-25","Action","PEGI_12"
"4906","Beat Hazard Arcade","TOKYO GAME SHOW","PPSA26613","PS5","Нет","649,00 TL","60%","259,60 TL","2026-09-24","Standard: 649,00 TL; Standard: 649,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10011890","2025-09-23","Shooter","PEGI_7"
"3188","PAC-MAN CHAMPIONSHIP EDITION 2","TOKYO GAME SHOW","CUSA04944","PS4","Нет","549,00 TL","65%","192,15 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/222879","2016-09-12","Arcade","PEGI_3"
"2194","Rookie Table Tennis","TOKYO GAME SHOW","PPSA27972","PS5","Нет","349,00 TL","30%","244,30 TL","2026-09-24","Rookie Table Tennis: 349,00 TL; Rookie Table Tennis: 349,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10013825","2025-01-17","Sport","PEGI_3"
"4820","Backrooms: Partygoers","TOKYO GAME SHOW","PPSA24592","PS4, PS5","Нет","419,00 TL","60%","167,60 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011798","2024-10-28","Horror","PEGI_16"
"6432","Emily Wants to Play Too","TOKYO GAME SHOW","CUSA11528","PS4","Нет","343,00 TL","50%","171,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/231838","2018-04-23","Action","PEGI_12"
"5312","C.A.R.D.S. RPG: The Misty Battlefield","TOKYO GAME SHOW","PPSA19031","PS4, PS5","Нет","1.399,00 TL","60%","559,60 TL","2026-09-24","C.A.R.D.S. RPG: The Misty Battlefield PS4 & PS5: 1.399,00 TL; Deluxe Edition: 1.749,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10009379","2024-05-23","Strategy","PEGI_7"
"4630","ARCADE GAME SERIES: GALAGA","TOKYO GAME SHOW","CUSA03865","PS4","Нет","139,00 TL","50%","69,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/218739","2016-04-20","Arcade","PEGI_3"
"2701","Valkyria Revolution","TOKYO GAME SHOW","CUSA06995","PS4","Нет","699,00 TL","80%","139,80 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/217720","2017-06-29","Action","PEGI_16"
"2785","Masters Pool HD","TOKYO GAME SHOW","PPSA30486","PS5","Нет","175,00 TL","30%","122,50 TL","2026-09-24","Masters Pool HD: 175,00 TL; Masters Pool HD: 175,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10015353","2025-05-23","Simulation","PEGI_3"
"4628","Arcade Classics","TOKYO GAME SHOW","CUSA15189","PS4","Нет","699,00 TL","60%","279,60 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/234006","2019-04-17","Shooter","PEGI_7"
"2047","Summer Games Beach Volley","TOKYO GAME SHOW","PPSA23212","PS5","Нет","279,00 TL","30%","195,30 TL","2026-09-24","Summer Games Beach Volley: 279,00 TL; Summer Games Beach Volley: 279,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011004","2024-07-05","Sport","PEGI_3"
"4942","Best Served Cold","TOKYO GAME SHOW","PPSA29064","PS5","Нет","774,00 TL","40%","464,40 TL","2026-09-24","Best Served Cold: 774,00 TL; Best Served Cold: 774,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10014537","2025-07-09","Adventure","PEGI_16"
"6862","Fuga: Melodies of Steel","TOKYO GAME SHOW","PPSA03703","PS4, PS5","Нет","1.749,00 TL","50%","874,50 TL","2026-09-24","Standard Edition: 1.749,00 TL; Fuga: Melodies of Steel 1 & 2 - Double Pack: 3.249,00 TL; Ultimate Edition: 2.999,00 TL; Deluxe Edition: 2.579,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10001520","2021-09-22","Role Playing Games","PEGI_16"
"7287","Heroine Anthem Zero 2 : Scalescars Oath","TOKYO GAME SHOW","PPSA14192","PS5","Нет","1.949,00 TL","40%","1.005,60 TL","2026-09-24","Heroine Anthem Zero 2 : Scalescars Oath: 1.949,00 TL; Heroine Anthem Zero 2 : Scalescars Oath: 1.676,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10001779","2024-02-22","Role Playing Games","PEGI_12"
"7416","House","TOKYO GAME SHOW","PPSA18827","PS5","Нет","601,00 TL","50%","300,50 TL","2026-09-24","House: 601,00 TL; House: 601,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10009303","2024-03-28","Horror","PEGI_16"
"3313","Before We Leave","TOKYO GAME SHOW","PPSA05367","PS4, PS5","Нет","629,00 TL","75%","157,25 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10003780","2022-04-04","Simulation","PEGI_7"
"5685","Cozy Gardener Simulator","TOKYO GAME SHOW","CUSA57136","PS4","Нет","649,00 TL","40%","389,40 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10017288","2026-01-21","Adventure","PEGI_3"
"1916","Crosak","TOKYO GAME SHOW","PPSA34484","PS5","Нет","774,00 TL","40%","464,40 TL","2026-09-24","Crosak: 774,00 TL; Crosak: 649,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10017637","2025-11-28","Family","PEGI_3"
"6621","Fantasy General II: Invasion","TOKYO GAME SHOW","CUSA18256","PS4","Нет","1.149,00 TL","70%","344,70 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/235365","2020-07-29","Strategy","PEGI_12"
"2684","SENRAN KAGURA Peach Beach Splash","TOKYO GAME SHOW","CUSA08343","PS4","Нет","157,35 TL","85%","209,85 TL","2026-09-24","SENRAN KAGURA Peach Beach Splash Sexy Soaker Edition: 1.399,00 TL; SENRAN KAGURA Peach Beach Splash: 157,35 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/222006","2017-09-21","Shooter","PEGI_16"
"6247","Dreamscapes - Nightmare's Heir","TOKYO GAME SHOW","PPSA24217","PS5","Нет","849,00 TL","20%","679,20 TL","2026-09-24","Dreamscapes - Nightmare's Heir: 849,00 TL; Dreamscapes - Nightmare's Heir: 649,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011608","2026-01-15","Adventure","PEGI_12"
"1977","Formula Uno Racing","TOKYO GAME SHOW","PPSA34014","PS5","Нет","429,00 TL","30%","300,30 TL","2026-09-24","Formula Uno Racing: 429,00 TL; Formula Uno Racing: 429,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10017333","2025-10-24","Driving/Racing","PEGI_3"
"3187","KUUKIYOMI: Consider It!","TOKYO GAME SHOW","CUSA20629","PS4","Нет","193,00 TL","50%","96,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10001438","2020-09-27","Party","PEGI_12"
"1817","Mega Man","TOKYO GAME SHOW","CUSA02521","PS4","Нет","525,00 TL","68%","559,68 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/202697","2015-08-24","Action","PEGI_7"
"1817","Mega Man","TOKYO GAME SHOW","CUSA02521","PS4","Нет","525,00 TL","68%","559,68 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/202697","2015-08-24","Action","PEGI_7"
"5460","Chasm: The Rift","TOKYO GAME SHOW","PPSA13990","PS4, PS5","Нет","849,00 TL","75%","212,25 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10007462","2023-05-18","Action","PEGI_16"
"2609","Highway Roads Racer","TOKYO GAME SHOW","PPSA35979","PS5","Нет","215,00 TL","30%","150,50 TL","2026-09-24","Highway Roads Racer: 215,00 TL; Highway Roads Racer: 215,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10018550","2026-02-06","Driving/Racing","PEGI_12"
"2317","Wilmot's Warehouse","TOKYO GAME SHOW","CUSA25303","PS4","Нет","601,00 TL","50%","300,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10001208","2021-02-09","Family","PEGI_3"
"6129","Dolmen","TOKYO GAME SHOW","PPSA03418","PS4, PS5","Нет","699,00 TL","80%","139,80 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10002698","2022-05-19","Action","PEGI_16"
"5450","Centum","TOKYO GAME SHOW","PPSA26477","PS5","Нет","649,00 TL","40%","389,40 TL","2026-09-24","Centum: 649,00 TL; Centum: 649,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10012850","2025-03-11","Role Playing Games","PEGI_16"
"6848","Fruits Slot Machine","TOKYO GAME SHOW","PPSA38263","PS5","Нет","171,00 TL","30%","119,70 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10019865","2026-06-05","Casual","PEGI_18"
"3525","Stroke The Cat","TOKYO GAME SHOW","CUSA36654","PS4","Нет","85,00 TL","20%","68,00 TL","2026-09-24","Stroke The Cat: 85,00 TL; Stroke The Cat: 85,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10006121","2022-09-19","Casual","PEGI_3"
"2254","Super Neptunia RPG","TOKYO GAME SHOW","CUSA12063","PS4","Нет","1.299,00 TL","75%","324,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/232167","2019-06-27","Role Playing Games","PEGI_12"
"5816","Cyanide & Happiness - Freakpocalypse (Episode 1)","TOKYO GAME SHOW","CUSA20215","PS4","Нет","849,00 TL","75%","212,25 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10000780","2021-10-26","Adventure","PEGI_16"
"2001","Sakura Succubus 9","TOKYO GAME SHOW","PPSA37878","PS4, PS5","Нет","429,00 TL","50%","174,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10019651","2026-07-02","Adventure","PEGI_16"
"6960","Ghost Signal: A Stellaris Game","TOKYO GAME SHOW","PPSA17013","PS5","Нет","349,00 TL","85%","52,35 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10008624","2023-10-05","Action","PEGI_7"
"5444","Chained Survive Together","TOKYO GAME SHOW","CUSA50631","PS4","Нет","209,00 TL","35%","135,85 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012174","2024-10-10","Adventure","PEGI_3"
"2788","International Boxing","TOKYO GAME SHOW","CUSA35665","PS4","Нет","175,00 TL","30%","122,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10005796","2022-08-07","Sport","PEGI_16"
"1953","LOST SPHEAR","TOKYO GAME SHOW","CUSA09346","PS4","Нет","1.749,00 TL","75%","437,25 TL","2026-09-24","LOST SPHEAR: 1.749,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/229958","2018-01-23","Role Playing Games","PEGI_7"
"5725","Creepy Tale 2","TOKYO GAME SHOW","CUSA30096","PS4","Нет","525,00 TL","60%","210,00 TL","2026-09-24","","Да","Да","","https://store.playstation.com/en-tr/concept/10003676","2023-04-26","Adventure","PEGI_16"
"5379","Cats Around Us: Giant Cat","TOKYO GAME SHOW","PPSA33753","PS5","Нет","129,00 TL","30%","90,30 TL","2026-09-24","Cats Around Us: Giant Cat: 129,00 TL; Cats Around Us: Giant Cat: 129,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10017179","2026-01-14","Puzzle","PEGI_3"
"1522","Dead Hook","TOKYO GAME SHOW","PPSA19452","PS5","Нет","699,00 TL","45%","384,45 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10009531","2024-02-08","Shooter","PEGI_12"
"4642","Arcade Game Zone","TOKYO GAME SHOW","PPSA19016","PS5","Нет","879,00 TL","85%","131,85 TL","2026-09-24","Arcade Game Zone: 879,00 TL; Arcade Game Zone: 875,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10009374","2024-01-15","Party","PEGI_3"
"1614","SkyDrift Infinity","TOKYO GAME SHOW","CUSA13659","PS4","Нет","649,00 TL","50%","324,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/232809","2021-07-28","Driving/Racing","PEGI_7"
"1636","Overland","TOKYO GAME SHOW","PPSA05491","PS4, PS5","Нет","849,00 TL","65%","297,15 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/233197","2022-12-13","Strategy","PEGI_12"
"1524","Hitchhiker - A Mystery Game","TOKYO GAME SHOW","CUSA24043","PS4","Нет","699,00 TL","75%","174,75 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/234556","2021-04-15","Unique","PEGI_12"
"3081","Itorah","TOKYO GAME SHOW","CUSA34062","PS4","Нет","699,00 TL","90%","69,90 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10005215","2023-04-20","Action","PEGI_7"
"5905","Dark Town Secrets: Lost Lulu Collector’s Edition","TOKYO GAME SHOW","PPSA38833","PS5","Нет","300,00 TL","10%","270,00 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10020202","2026-07-15","Adventure","PEGI_3"
"3204","The Light of Celestia","TOKYO GAME SHOW","PPSA25236","PS5","Нет","429,00 TL","70%","128,70 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012100","2025-10-25","Adventure","PEGI_12"
"2206","Creepy Tale","TOKYO GAME SHOW","CUSA30060","PS4","Нет","349,00 TL","60%","139,60 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10003675","2023-04-26","Adventure","PEGI_16"
